Solving vm1084
[0s]  C: construct_random_replicate -----> [0s]  Current: [fitness: 4294967295  updated: 1  feasible: 0  size: 1084]    BKS: [fitness: 4294967295  last updated: 0s  feasible: 0  size: 0]
[0s]  MH: ILS                       
[0s]  	LS: cyclicVND                
[1202s]  		O: relocate_5               -----> [1213s]  Current: [fitness: 4582127  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4605577  last updated: 1202s  feasible: 1  size: 1084]
[1213s]  		O: rrelocate_3              -----> [1225s]  Current: [fitness: 4557675  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4582127  last updated: 1213s  feasible: 1  size: 1084]
[1225s]  		O: rrelocate_4              -----> [1237s]  Current: [fitness: 4535638  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4557675  last updated: 1225s  feasible: 1  size: 1084]
[1237s]  		O: move_all_1               -----> [1237s]  Current: [fitness: 4526098  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4535638  last updated: 1237s  feasible: 1  size: 1084]
[1237s]  		O: move_all_2               -----> [1237s]  Current: [fitness: 4513925  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4526098  last updated: 1237s  feasible: 1  size: 1084]
[1237s]  		O: insert1                  -----> [1237s]  Current: [fitness: 4513925  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 4513925  last updated: 1237s  feasible: 1  size: 1084]
[1237s]  		O: remove1                  -----> [1237s]  Current: [fitness: 4513925  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 4513925  last updated: 1237s  feasible: 1  size: 1084]
[1237s]  		O: two_opt                  -----> [1244s]  Current: [fitness: 4495070  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4513925  last updated: 1237s  feasible: 1  size: 1084]
[1244s]  		O: exchange_ids             -----> [1250s]  Current: [fitness: 4472059  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4495070  last updated: 1244s  feasible: 1  size: 1084]
[1250s]  		O: exchange_1_2             -----> [1262s]  Current: [fitness: 4446765  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4472059  last updated: 1250s  feasible: 1  size: 1084]
[1262s]  		O: exchange_2_2             -----> [1274s]  Current: [fitness: 4422705  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4446765  last updated: 1262s  feasible: 1  size: 1084]
[1274s]  		O: exchange_3_3             -----> [1285s]  Current: [fitness: 4395716  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4422705  last updated: 1274s  feasible: 1  size: 1084]
[1285s]  		O: exchange_3_4             -----> [1297s]  Current: [fitness: 4367392  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4395716  last updated: 1285s  feasible: 1  size: 1084]
[1297s]  		O: exchange_4_4             -----> [1309s]  Current: [fitness: 4343701  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4367392  last updated: 1297s  feasible: 1  size: 1084]
[1309s]  		O: rexchange_2_2            -----> [1320s]  Current: [fitness: 4319093  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4343701  last updated: 1309s  feasible: 1  size: 1084]
[1320s]  		O: rexchange_2_3            -----> [1332s]  Current: [fitness: 4291918  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4319093  last updated: 1320s  feasible: 1  size: 1084]
[1332s]  		O: rexchange_4_4            -----> [1344s]  Current: [fitness: 4266769  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4291918  last updated: 1332s  feasible: 1  size: 1084]
[1344s]  		O: centered_exchange_1      -----> [1344s]  Current: [fitness: 4256601  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4266769  last updated: 1344s  feasible: 1  size: 1084]
[1344s]  		O: relocate_1               -----> [1356s]  Current: [fitness: 4242833  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4256601  last updated: 1344s  feasible: 1  size: 1084]
[1356s]  		O: relocate_5               -----> [1368s]  Current: [fitness: 4219432  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4242833  last updated: 1356s  feasible: 1  size: 1084]
[1368s]  		O: rrelocate_3              -----> [1379s]  Current: [fitness: 4197868  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4219432  last updated: 1368s  feasible: 1  size: 1084]
[1379s]  		O: rrelocate_4              -----> [1391s]  Current: [fitness: 4177620  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4197868  last updated: 1379s  feasible: 1  size: 1084]
[1391s]  		O: move_all_1               -----> [1391s]  Current: [fitness: 4169214  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4177620  last updated: 1391s  feasible: 1  size: 1084]
[1391s]  		O: move_all_2               -----> [1391s]  Current: [fitness: 4157375  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4169214  last updated: 1391s  feasible: 1  size: 1084]
[1391s]  		O: insert1                  -----> [1391s]  Current: [fitness: 4157375  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 4157375  last updated: 1391s  feasible: 1  size: 1084]
[1391s]  		O: remove1                  -----> [1391s]  Current: [fitness: 4157375  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 4157375  last updated: 1391s  feasible: 1  size: 1084]
[1391s]  		O: two_opt                  -----> [1398s]  Current: [fitness: 4139997  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4157375  last updated: 1391s  feasible: 1  size: 1084]
[1398s]  		O: exchange_ids             -----> [1406s]  Current: [fitness: 4117165  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4139997  last updated: 1398s  feasible: 1  size: 1084]
[1406s]  		O: exchange_1_2             -----> [1417s]  Current: [fitness: 4093565  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4117165  last updated: 1406s  feasible: 1  size: 1084]
[1417s]  		O: exchange_2_2             -----> [1429s]  Current: [fitness: 4069588  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4093565  last updated: 1417s  feasible: 1  size: 1084]
[1429s]  		O: exchange_3_3             -----> [1441s]  Current: [fitness: 4047888  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4069588  last updated: 1429s  feasible: 1  size: 1084]
[1441s]  		O: exchange_3_4             -----> [1452s]  Current: [fitness: 4021246  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4047888  last updated: 1441s  feasible: 1  size: 1084]
[1452s]  		O: exchange_4_4             -----> [1464s]  Current: [fitness: 3997582  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4021246  last updated: 1452s  feasible: 1  size: 1084]
[1464s]  		O: rexchange_2_2            -----> [1476s]  Current: [fitness: 3975550  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3997582  last updated: 1464s  feasible: 1  size: 1084]
[1476s]  		O: rexchange_2_3            -----> [1487s]  Current: [fitness: 3954661  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3975550  last updated: 1476s  feasible: 1  size: 1084]
[1487s]  		O: rexchange_4_4            -----> [1499s]  Current: [fitness: 3933303  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3954661  last updated: 1487s  feasible: 1  size: 1084]
[1499s]  		O: centered_exchange_1      -----> [1499s]  Current: [fitness: 3923499  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3933303  last updated: 1499s  feasible: 1  size: 1084]
[1499s]  		O: relocate_1               -----> [1511s]  Current: [fitness: 3910124  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3923499  last updated: 1499s  feasible: 1  size: 1084]
[1511s]  		O: relocate_5               -----> [1523s]  Current: [fitness: 3890308  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3910124  last updated: 1511s  feasible: 1  size: 1084]
[1523s]  		O: rrelocate_3              -----> [1534s]  Current: [fitness: 3872021  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3890308  last updated: 1523s  feasible: 1  size: 1084]
[1534s]  		O: rrelocate_4              -----> [1546s]  Current: [fitness: 3853518  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3872021  last updated: 1534s  feasible: 1  size: 1084]
[1546s]  		O: move_all_1               -----> [1546s]  Current: [fitness: 3847205  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3853518  last updated: 1546s  feasible: 1  size: 1084]
[1546s]  		O: move_all_2               -----> [1546s]  Current: [fitness: 3837107  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3847205  last updated: 1546s  feasible: 1  size: 1084]
[1546s]  		O: insert1                  -----> [1546s]  Current: [fitness: 3837107  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3837107  last updated: 1546s  feasible: 1  size: 1084]
[1546s]  		O: remove1                  -----> [1546s]  Current: [fitness: 3837107  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3837107  last updated: 1546s  feasible: 1  size: 1084]
[1546s]  		O: two_opt                  -----> [1553s]  Current: [fitness: 3821578  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3837107  last updated: 1546s  feasible: 1  size: 1084]
[1553s]  		O: exchange_ids             -----> [1560s]  Current: [fitness: 3802385  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3821578  last updated: 1553s  feasible: 1  size: 1084]
[1560s]  		O: exchange_1_2             -----> [1572s]  Current: [fitness: 3781455  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3802385  last updated: 1560s  feasible: 1  size: 1084]
[1572s]  		O: exchange_2_2             -----> [1584s]  Current: [fitness: 3761718  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3781455  last updated: 1572s  feasible: 1  size: 1084]
[1584s]  		O: exchange_3_3             -----> [1595s]  Current: [fitness: 3739307  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3761718  last updated: 1584s  feasible: 1  size: 1084]
[1595s]  		O: exchange_3_4             -----> [1607s]  Current: [fitness: 3715379  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3739307  last updated: 1595s  feasible: 1  size: 1084]
[1607s]  		O: exchange_4_4             -----> [1618s]  Current: [fitness: 3693291  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3715379  last updated: 1607s  feasible: 1  size: 1084]
[1618s]  		O: rexchange_2_2            -----> [1630s]  Current: [fitness: 3675314  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3693291  last updated: 1618s  feasible: 1  size: 1084]
[1630s]  		O: rexchange_2_3            -----> [1642s]  Current: [fitness: 3654731  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3675314  last updated: 1630s  feasible: 1  size: 1084]
[1642s]  		O: rexchange_4_4            -----> [1654s]  Current: [fitness: 3633446  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3654731  last updated: 1642s  feasible: 1  size: 1084]
[1654s]  		O: centered_exchange_1      -----> [1654s]  Current: [fitness: 3624224  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3633446  last updated: 1654s  feasible: 1  size: 1084]
[1654s]  		O: relocate_1               -----> [1666s]  Current: [fitness: 3613223  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3624224  last updated: 1654s  feasible: 1  size: 1084]
[1666s]  		O: relocate_5               -----> [1677s]  Current: [fitness: 3595758  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3613223  last updated: 1666s  feasible: 1  size: 1084]
[1677s]  		O: rrelocate_3              -----> [1689s]  Current: [fitness: 3578305  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3595758  last updated: 1677s  feasible: 1  size: 1084]
[1689s]  		O: rrelocate_4              -----> [1701s]  Current: [fitness: 3560812  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3578305  last updated: 1689s  feasible: 1  size: 1084]
[1701s]  		O: move_all_1               -----> [1701s]  Current: [fitness: 3554523  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3560812  last updated: 1701s  feasible: 1  size: 1084]
[1701s]  		O: move_all_2               -----> [1701s]  Current: [fitness: 3546051  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3554523  last updated: 1701s  feasible: 1  size: 1084]
[1701s]  		O: insert1                  -----> [1701s]  Current: [fitness: 3546051  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3546051  last updated: 1701s  feasible: 1  size: 1084]
[1701s]  		O: remove1                  -----> [1701s]  Current: [fitness: 3546051  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3546051  last updated: 1701s  feasible: 1  size: 1084]
[1701s]  		O: two_opt                  -----> [1708s]  Current: [fitness: 3531196  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3546051  last updated: 1701s  feasible: 1  size: 1084]
[1708s]  		O: exchange_ids             -----> [1714s]  Current: [fitness: 3513078  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3531196  last updated: 1708s  feasible: 1  size: 1084]
[1714s]  		O: exchange_1_2             -----> [1726s]  Current: [fitness: 3494198  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3513078  last updated: 1714s  feasible: 1  size: 1084]
[1726s]  		O: exchange_2_2             -----> [1737s]  Current: [fitness: 3477393  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3494198  last updated: 1726s  feasible: 1  size: 1084]
[1737s]  		O: exchange_3_3             -----> [1749s]  Current: [fitness: 3456695  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3477393  last updated: 1737s  feasible: 1  size: 1084]
[1749s]  		O: exchange_3_4             -----> [1761s]  Current: [fitness: 3435824  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3456695  last updated: 1749s  feasible: 1  size: 1084]
[1761s]  		O: exchange_4_4             -----> [1773s]  Current: [fitness: 3417870  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3435824  last updated: 1761s  feasible: 1  size: 1084]
[1773s]  		O: rexchange_2_2            -----> [1784s]  Current: [fitness: 3400647  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3417870  last updated: 1773s  feasible: 1  size: 1084]
[1784s]  		O: rexchange_2_3            -----> [1796s]  Current: [fitness: 3381440  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3400647  last updated: 1784s  feasible: 1  size: 1084]
[1796s]  		O: rexchange_4_4            -----> [1808s]  Current: [fitness: 3362959  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3381440  last updated: 1796s  feasible: 1  size: 1084]
[1808s]  		O: centered_exchange_1      -----> [1808s]  Current: [fitness: 3354788  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3362959  last updated: 1808s  feasible: 1  size: 1084]
[1808s]  		O: relocate_1               -----> [1820s]  Current: [fitness: 3344099  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3354788  last updated: 1808s  feasible: 1  size: 1084]
[1820s]  		O: relocate_5               -----> [1831s]  Current: [fitness: 3327351  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3344099  last updated: 1820s  feasible: 1  size: 1084]
[1831s]  		O: rrelocate_3              -----> [1843s]  Current: [fitness: 3310875  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3327351  last updated: 1831s  feasible: 1  size: 1084]
[1843s]  		O: rrelocate_4              -----> [1855s]  Current: [fitness: 3294489  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3310875  last updated: 1843s  feasible: 1  size: 1084]
[1855s]  		O: move_all_1               -----> [1855s]  Current: [fitness: 3288540  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3294489  last updated: 1855s  feasible: 1  size: 1084]
[1855s]  		O: move_all_2               -----> [1855s]  Current: [fitness: 3281591  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3288540  last updated: 1855s  feasible: 1  size: 1084]
[1855s]  		O: insert1                  -----> [1855s]  Current: [fitness: 3281591  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3281591  last updated: 1855s  feasible: 1  size: 1084]
[1855s]  		O: remove1                  -----> [1855s]  Current: [fitness: 3281591  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3281591  last updated: 1855s  feasible: 1  size: 1084]
[1855s]  		O: two_opt                  -----> [1862s]  Current: [fitness: 3267350  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3281591  last updated: 1855s  feasible: 1  size: 1084]
[1862s]  		O: exchange_ids             -----> [1869s]  Current: [fitness: 3251048  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3267350  last updated: 1862s  feasible: 1  size: 1084]
[1869s]  		O: exchange_1_2             -----> [1881s]  Current: [fitness: 3234225  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3251048  last updated: 1869s  feasible: 1  size: 1084]
[1881s]  		O: exchange_2_2             -----> [1892s]  Current: [fitness: 3217426  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3234225  last updated: 1881s  feasible: 1  size: 1084]
[1892s]  		O: exchange_3_3             -----> [1904s]  Current: [fitness: 3198360  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3217426  last updated: 1892s  feasible: 1  size: 1084]
[1904s]  		O: exchange_3_4             -----> [1916s]  Current: [fitness: 3179600  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3198360  last updated: 1904s  feasible: 1  size: 1084]
