Solving vm1084
[0s]  C: constructRandomReplicate -----> [0s]  Current: [fitness: 4294967295  updated: 1  feasible: 0  size: 1084]    BKS: [fitness: 4294967295  last updated: 0s  feasible: 0  size: 0]
[0s]  MH: ILS                       
[0s]  	LS: cyclicVND                
[3226s]  		O: relocate_5               -----> [3234s]  Current: [fitness: 993674  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 997227  last updated: 3226s  feasible: 1  size: 1084]
[3234s]  		O: rrelocate_3              -----> [3242s]  Current: [fitness: 990826  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 993674  last updated: 3234s  feasible: 1  size: 1084]
[3242s]  		O: rrelocate_4              -----> [3250s]  Current: [fitness: 987986  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 990826  last updated: 3242s  feasible: 1  size: 1084]
[3250s]  		O: move_all_1               -----> [3250s]  Current: [fitness: 986858  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 987986  last updated: 3250s  feasible: 1  size: 1084]
[3250s]  		O: move_all_2               -----> [3250s]  Current: [fitness: 985714  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 986858  last updated: 3250s  feasible: 1  size: 1084]
[3250s]  		O: insert1                  -----> [3250s]  Current: [fitness: 985714  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 985714  last updated: 3250s  feasible: 1  size: 1084]
[3250s]  		O: remove1                  -----> [3250s]  Current: [fitness: 985714  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 985714  last updated: 3250s  feasible: 1  size: 1084]
[3250s]  		O: two_opt                  -----> [3255s]  Current: [fitness: 980815  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 985714  last updated: 3250s  feasible: 1  size: 1084]
[3255s]  		O: exchange_ids             -----> [3260s]  Current: [fitness: 978478  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 980815  last updated: 3255s  feasible: 1  size: 1084]
[3260s]  		O: exchange_1_2             -----> [3268s]  Current: [fitness: 976235  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 978478  last updated: 3260s  feasible: 1  size: 1084]
[3268s]  		O: exchange_2_2             -----> [3276s]  Current: [fitness: 973744  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 976235  last updated: 3268s  feasible: 1  size: 1084]
[3276s]  		O: exchange_3_3             -----> [3283s]  Current: [fitness: 971161  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 973744  last updated: 3276s  feasible: 1  size: 1084]
[3283s]  		O: exchange_3_4             -----> [3291s]  Current: [fitness: 968266  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 971161  last updated: 3283s  feasible: 1  size: 1084]
[3291s]  		O: exchange_4_4             -----> [3299s]  Current: [fitness: 965878  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 968266  last updated: 3291s  feasible: 1  size: 1084]
[3299s]  		O: rexchange_2_2            -----> [3307s]  Current: [fitness: 963412  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 965878  last updated: 3299s  feasible: 1  size: 1084]
[3307s]  		O: rexchange_2_3            -----> [3314s]  Current: [fitness: 961184  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 963412  last updated: 3307s  feasible: 1  size: 1084]
[3314s]  		O: rexchange_4_4            -----> [3322s]  Current: [fitness: 958890  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 961184  last updated: 3314s  feasible: 1  size: 1084]
[3322s]  		O: centered_exchange_1      -----> [3322s]  Current: [fitness: 958040  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 958890  last updated: 3322s  feasible: 1  size: 1084]
[3322s]  		O: relocate_1               -----> [3330s]  Current: [fitness: 956067  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 958040  last updated: 3322s  feasible: 1  size: 1084]
[3330s]  		O: relocate_5               -----> [3338s]  Current: [fitness: 952646  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 956067  last updated: 3330s  feasible: 1  size: 1084]
[3338s]  		O: rrelocate_3              -----> [3346s]  Current: [fitness: 950367  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 952646  last updated: 3338s  feasible: 1  size: 1084]
[3346s]  		O: rrelocate_4              -----> [3354s]  Current: [fitness: 947617  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 950367  last updated: 3346s  feasible: 1  size: 1084]
[3354s]  		O: move_all_1               -----> [3354s]  Current: [fitness: 946500  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 947617  last updated: 3354s  feasible: 1  size: 1084]
[3354s]  		O: move_all_2               -----> [3354s]  Current: [fitness: 945430  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 946500  last updated: 3354s  feasible: 1  size: 1084]
[3354s]  		O: insert1                  -----> [3354s]  Current: [fitness: 945430  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 945430  last updated: 3354s  feasible: 1  size: 1084]
[3354s]  		O: remove1                  -----> [3354s]  Current: [fitness: 945430  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 945430  last updated: 3354s  feasible: 1  size: 1084]
[3354s]  		O: two_opt                  -----> [3359s]  Current: [fitness: 941060  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 945430  last updated: 3354s  feasible: 1  size: 1084]
[3359s]  		O: exchange_ids             -----> [3363s]  Current: [fitness: 938911  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 941060  last updated: 3359s  feasible: 1  size: 1084]
[3363s]  		O: exchange_1_2             -----> [3371s]  Current: [fitness: 936702  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 938911  last updated: 3363s  feasible: 1  size: 1084]
[3371s]  		O: exchange_2_2             -----> [3379s]  Current: [fitness: 933729  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 936702  last updated: 3371s  feasible: 1  size: 1084]
[3379s]  		O: exchange_3_3             -----> [3387s]  Current: [fitness: 931571  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 933729  last updated: 3379s  feasible: 1  size: 1084]
[3387s]  		O: exchange_3_4             -----> [3395s]  Current: [fitness: 929135  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 931571  last updated: 3387s  feasible: 1  size: 1084]
[3395s]  		O: exchange_4_4             -----> [3403s]  Current: [fitness: 926264  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 929135  last updated: 3395s  feasible: 1  size: 1084]
[3403s]  		O: rexchange_2_2            -----> [3411s]  Current: [fitness: 923858  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 926264  last updated: 3403s  feasible: 1  size: 1084]
[3411s]  		O: rexchange_2_3            -----> [3419s]  Current: [fitness: 921534  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 923858  last updated: 3411s  feasible: 1  size: 1084]
[3419s]  		O: rexchange_4_4            -----> [3427s]  Current: [fitness: 919292  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 921534  last updated: 3419s  feasible: 1  size: 1084]
[3427s]  		O: centered_exchange_1      -----> [3427s]  Current: [fitness: 918473  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 919292  last updated: 3427s  feasible: 1  size: 1084]
[3427s]  		O: relocate_1               -----> [3434s]  Current: [fitness: 916564  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 918473  last updated: 3427s  feasible: 1  size: 1084]
[3434s]  		O: relocate_5               -----> [3443s]  Current: [fitness: 913719  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 916564  last updated: 3434s  feasible: 1  size: 1084]
[3443s]  		O: rrelocate_3              -----> [3451s]  Current: [fitness: 909507  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 913719  last updated: 3443s  feasible: 1  size: 1084]
[3451s]  		O: rrelocate_4              -----> [3459s]  Current: [fitness: 906787  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 909507  last updated: 3451s  feasible: 1  size: 1084]
[3459s]  		O: move_all_1               -----> [3459s]  Current: [fitness: 905792  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 906787  last updated: 3459s  feasible: 1  size: 1084]
[3459s]  		O: move_all_2               -----> [3459s]  Current: [fitness: 904744  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 905792  last updated: 3459s  feasible: 1  size: 1084]
[3459s]  		O: insert1                  -----> [3459s]  Current: [fitness: 904744  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 904744  last updated: 3459s  feasible: 1  size: 1084]
[3459s]  		O: remove1                  -----> [3459s]  Current: [fitness: 904744  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 904744  last updated: 3459s  feasible: 1  size: 1084]
[3459s]  		O: two_opt                  -----> [3463s]  Current: [fitness: 900180  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 904744  last updated: 3459s  feasible: 1  size: 1084]
[3463s]  		O: exchange_ids             -----> [3468s]  Current: [fitness: 898136  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 900180  last updated: 3463s  feasible: 1  size: 1084]
[3468s]  		O: exchange_1_2             -----> [3476s]  Current: [fitness: 895979  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 898136  last updated: 3468s  feasible: 1  size: 1084]
[3476s]  		O: exchange_2_2             -----> [3483s]  Current: [fitness: 893998  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 895979  last updated: 3476s  feasible: 1  size: 1084]
[3483s]  		O: exchange_3_3             -----> [3491s]  Current: [fitness: 891645  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 893998  last updated: 3483s  feasible: 1  size: 1084]
[3491s]  		O: exchange_3_4             -----> [3499s]  Current: [fitness: 889170  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 891645  last updated: 3491s  feasible: 1  size: 1084]
[3499s]  		O: exchange_4_4             -----> [3507s]  Current: [fitness: 887647  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 889170  last updated: 3499s  feasible: 1  size: 1084]
[3507s]  		O: rexchange_2_2            -----> [3515s]  Current: [fitness: 885274  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 887647  last updated: 3507s  feasible: 1  size: 1084]
[3515s]  		O: rexchange_2_3            -----> [3523s]  Current: [fitness: 883177  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 885274  last updated: 3515s  feasible: 1  size: 1084]
[3523s]  		O: rexchange_4_4            -----> [3531s]  Current: [fitness: 881227  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 883177  last updated: 3523s  feasible: 1  size: 1084]
[3531s]  		O: centered_exchange_1      -----> [3531s]  Current: [fitness: 879816  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 881227  last updated: 3531s  feasible: 1  size: 1084]
[3531s]  		O: relocate_1               -----> [3539s]  Current: [fitness: 877952  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 879816  last updated: 3531s  feasible: 1  size: 1084]
[3539s]  		O: relocate_5               -----> [3547s]  Current: [fitness: 875320  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 877952  last updated: 3539s  feasible: 1  size: 1084]
[3547s]  		O: rrelocate_3              -----> [3555s]  Current: [fitness: 871806  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 875320  last updated: 3547s  feasible: 1  size: 1084]
[3555s]  		O: rrelocate_4              -----> [3563s]  Current: [fitness: 869558  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 871806  last updated: 3555s  feasible: 1  size: 1084]
[3563s]  		O: move_all_1               -----> [3563s]  Current: [fitness: 868695  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 869558  last updated: 3563s  feasible: 1  size: 1084]
[3563s]  		O: move_all_2               -----> [3563s]  Current: [fitness: 867697  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 868695  last updated: 3563s  feasible: 1  size: 1084]
[3563s]  		O: insert1                  -----> [3563s]  Current: [fitness: 867697  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 867697  last updated: 3563s  feasible: 1  size: 1084]
[3563s]  		O: remove1                  -----> [3563s]  Current: [fitness: 867697  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 867697  last updated: 3563s  feasible: 1  size: 1084]
[3563s]  		O: two_opt                  -----> [3568s]  Current: [fitness: 863541  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 867697  last updated: 3563s  feasible: 1  size: 1084]
[3568s]  		O: exchange_ids             -----> [3573s]  Current: [fitness: 861051  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 863541  last updated: 3568s  feasible: 1  size: 1084]
[3573s]  		O: exchange_1_2             -----> [3580s]  Current: [fitness: 858205  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 861051  last updated: 3573s  feasible: 1  size: 1084]
[3580s]  		O: exchange_2_2             -----> [3588s]  Current: [fitness: 855582  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 858205  last updated: 3580s  feasible: 1  size: 1084]
[3588s]  		O: exchange_3_3             -----> [3596s]  Current: [fitness: 853108  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 855582  last updated: 3588s  feasible: 1  size: 1084]
[3596s]  		O: exchange_3_4             -----> [3601s]  Current: [fitness: 850868  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 853108  last updated: 3596s  feasible: 1  size: 1084]
ILS Timeout: 3600 (sec)
