Solving vm1084
[0s]  C: construct_random_replicate -----> [0s]  Current: [fitness: 4294967295  updated: 1  feasible: 0  size: 1084]    BKS: [fitness: 4294967295  last updated: 0s  feasible: 0  size: 0]
[0s]  MH: ILS                       
[0s]  	LS: cyclicVND                
[3443s]  		O: relocate_5               -----> [3452s]  Current: [fitness: 1036943  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1040720  last updated: 3443s  feasible: 1  size: 1084]
[3452s]  		O: rrelocate_3              -----> [3460s]  Current: [fitness: 1034393  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1036943  last updated: 3452s  feasible: 1  size: 1084]
[3460s]  		O: rrelocate_4              -----> [3468s]  Current: [fitness: 1031870  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1034393  last updated: 3460s  feasible: 1  size: 1084]
[3468s]  		O: move_all_1               -----> [3469s]  Current: [fitness: 1030742  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1031870  last updated: 3468s  feasible: 1  size: 1084]
[3469s]  		O: move_all_2               -----> [3469s]  Current: [fitness: 1029626  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1030742  last updated: 3469s  feasible: 1  size: 1084]
[3469s]  		O: insert1                  -----> [3469s]  Current: [fitness: 1029626  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1029626  last updated: 3469s  feasible: 1  size: 1084]
[3469s]  		O: remove1                  -----> [3469s]  Current: [fitness: 1029626  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1029626  last updated: 3469s  feasible: 1  size: 1084]
[3469s]  		O: two_opt                  -----> [3474s]  Current: [fitness: 1026921  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1029626  last updated: 3469s  feasible: 1  size: 1084]
[3474s]  		O: exchange_ids             -----> [3479s]  Current: [fitness: 1024688  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1026921  last updated: 3474s  feasible: 1  size: 1084]
[3479s]  		O: exchange_1_2             -----> [3487s]  Current: [fitness: 1022153  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1024688  last updated: 3479s  feasible: 1  size: 1084]
[3487s]  		O: exchange_2_2             -----> [3496s]  Current: [fitness: 1020009  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1022153  last updated: 3487s  feasible: 1  size: 1084]
[3496s]  		O: exchange_3_3             -----> [3504s]  Current: [fitness: 1017592  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1020009  last updated: 3496s  feasible: 1  size: 1084]
[3504s]  		O: exchange_3_4             -----> [3513s]  Current: [fitness: 1014734  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1017592  last updated: 3504s  feasible: 1  size: 1084]
[3513s]  		O: exchange_4_4             -----> [3521s]  Current: [fitness: 1012586  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1014734  last updated: 3513s  feasible: 1  size: 1084]
[3521s]  		O: rexchange_2_2            -----> [3530s]  Current: [fitness: 1010331  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1012586  last updated: 3521s  feasible: 1  size: 1084]
[3530s]  		O: rexchange_2_3            -----> [3538s]  Current: [fitness: 1007717  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1010331  last updated: 3530s  feasible: 1  size: 1084]
[3538s]  		O: rexchange_4_4            -----> [3546s]  Current: [fitness: 1005537  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1007717  last updated: 3538s  feasible: 1  size: 1084]
[3546s]  		O: centered_exchange_1      -----> [3546s]  Current: [fitness: 1004477  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1005537  last updated: 3546s  feasible: 1  size: 1084]
[3546s]  		O: relocate_1               -----> [3555s]  Current: [fitness: 1002121  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1004477  last updated: 3546s  feasible: 1  size: 1084]
[3555s]  		O: relocate_5               -----> [3564s]  Current: [fitness: 999243  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1002121  last updated: 3555s  feasible: 1  size: 1084]
[3564s]  		O: rrelocate_3              -----> [3572s]  Current: [fitness: 996824  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 999243  last updated: 3564s  feasible: 1  size: 1084]
[3572s]  		O: rrelocate_4              -----> [3581s]  Current: [fitness: 994744  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 996824  last updated: 3572s  feasible: 1  size: 1084]
[3581s]  		O: move_all_1               -----> [3581s]  Current: [fitness: 993703  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 994744  last updated: 3581s  feasible: 1  size: 1084]
[3581s]  		O: move_all_2               -----> [3581s]  Current: [fitness: 992646  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 993703  last updated: 3581s  feasible: 1  size: 1084]
[3581s]  		O: insert1                  -----> [3581s]  Current: [fitness: 992646  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 992646  last updated: 3581s  feasible: 1  size: 1084]
[3581s]  		O: remove1                  -----> [3581s]  Current: [fitness: 992646  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 992646  last updated: 3581s  feasible: 1  size: 1084]
[3581s]  		O: two_opt                  -----> [3586s]  Current: [fitness: 989903  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 992646  last updated: 3581s  feasible: 1  size: 1084]
[3586s]  		O: exchange_ids             -----> [3590s]  Current: [fitness: 987855  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 989903  last updated: 3586s  feasible: 1  size: 1084]
[3590s]  		O: exchange_1_2             -----> [3599s]  Current: [fitness: 985559  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 987855  last updated: 3590s  feasible: 1  size: 1084]
[3599s]  		O: exchange_2_2             -----> [3601s]  Current: [fitness: 983519  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 985559  last updated: 3599s  feasible: 1  size: 1084]
ILS Timeout: 3600 (sec)
